shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000051,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> bfo:0000001
shape_000052,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000635,http://www.ebi.ac.uk/efo/EFO_0000635,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> efo:0000635
shape_000053,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:ExpressionCondition,http://purl.org/genex#ExpressionCondition,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> genex:ExpressionCondition
shape_000054,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,bfo:0000002 -> genex:isAbsentIn -> bfo:0000004
shape_000055,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,bfo:0000002 -> genex:isAbsentIn -> caro:0030000
shape_000056,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,bfo:0000002 -> genex:isAbsentIn -> snap:MaterialEntity
shape_000057,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,bfo:0000002 -> genex:isAbsentIn -> bfo:0000002
shape_000042,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000635,http://www.ebi.ac.uk/efo/EFO_0000635,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> efo:0000635
shape_000043,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:ExpressionCondition,http://purl.org/genex#ExpressionCondition,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> genex:ExpressionCondition
shape_000044,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> bfo:0000004
shape_000045,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> caro:0030000
shape_000046,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> snap:MaterialEntity
shape_000047,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> bfo:0000002
shape_000048,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0000000,http://purl.obolibrary.org/obo/CARO_0000000,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> caro:0000000
shape_000049,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000001,http://www.ebi.ac.uk/efo/EFO_0000001,0,0,0.0,0.0,orth:SequenceUnit -> genex:isAbsentIn -> efo:0000001
shape_000034,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> bfo:0000004
shape_000035,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> caro:0030000
shape_000036,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> snap:MaterialEntity
shape_000037,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> bfo:0000002
shape_000038,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0000000,http://purl.obolibrary.org/obo/CARO_0000000,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> caro:0000000
shape_000039,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000001,http://www.ebi.ac.uk/efo/EFO_0000001,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> efo:0000001
shape_000040,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:AnatomicalEntity,http://purl.org/genex#AnatomicalEntity,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> genex:AnatomicalEntity
shape_000041,cdao:0000140,http://purl.obolibrary.org/obo/CDAO_0000140,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,0,0,0.0,0.0,cdao:0000140 -> genex:isAbsentIn -> bfo:0000001
shape_000090,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:AnatomicalEntity,http://purl.org/genex#AnatomicalEntity,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> genex:AnatomicalEntity
shape_000091,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> bfo:0000001
shape_000092,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000635,http://www.ebi.ac.uk/efo/EFO_0000635,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> efo:0000635
shape_000093,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:ExpressionCondition,http://purl.org/genex#ExpressionCondition,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> genex:ExpressionCondition
shape_000094,so:0000704,http://purl.obolibrary.org/obo/SO_0000704,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,so:0000704 -> genex:isAbsentIn -> bfo:0000004
shape_000095,so:0000704,http://purl.obolibrary.org/obo/SO_0000704,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,so:0000704 -> genex:isAbsentIn -> caro:0030000
shape_000096,so:0000704,http://purl.obolibrary.org/obo/SO_0000704,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,so:0000704 -> genex:isAbsentIn -> snap:MaterialEntity
shape_000097,so:0000704,http://purl.obolibrary.org/obo/SO_0000704,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,so:0000704 -> genex:isAbsentIn -> bfo:0000002
shape_000082,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000635,http://www.ebi.ac.uk/efo/EFO_0000635,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> efo:0000635
shape_000083,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:ExpressionCondition,http://purl.org/genex#ExpressionCondition,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> genex:ExpressionCondition
shape_000084,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> bfo:0000004
shape_000085,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> caro:0030000
shape_000086,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> snap:MaterialEntity
shape_000087,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> bfo:0000002
shape_000088,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0000000,http://purl.obolibrary.org/obo/CARO_0000000,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> caro:0000000
shape_000089,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000001,http://www.ebi.ac.uk/efo/EFO_0000001,0,0,0.0,0.0,bfo:0000001 -> genex:isAbsentIn -> efo:0000001
shape_000074,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> bfo:0000004
shape_000075,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> caro:0030000
shape_000076,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> snap:MaterialEntity
shape_000077,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> bfo:0000002
shape_000078,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0000000,http://purl.obolibrary.org/obo/CARO_0000000,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> caro:0000000
shape_000079,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000001,http://www.ebi.ac.uk/efo/EFO_0000001,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> efo:0000001
shape_000080,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:AnatomicalEntity,http://purl.org/genex#AnatomicalEntity,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> genex:AnatomicalEntity
shape_000081,orth:Gene,http://purl.org/net/orth#Gene,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,0,0,0.0,0.0,orth:Gene -> genex:isAbsentIn -> bfo:0000001
shape_000066,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> snap:MaterialEntity
shape_000067,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> bfo:0000002
shape_000068,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,caro:0000000,http://purl.obolibrary.org/obo/CARO_0000000,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> caro:0000000
shape_000069,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000001,http://www.ebi.ac.uk/efo/EFO_0000001,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> efo:0000001
shape_000070,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:AnatomicalEntity,http://purl.org/genex#AnatomicalEntity,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> genex:AnatomicalEntity
shape_000071,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,bfo:0000001,http://purl.obolibrary.org/obo/BFO_0000001,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> bfo:0000001
shape_000072,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,efo:0000635,http://www.ebi.ac.uk/efo/EFO_0000635,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> efo:0000635
shape_000073,orth:GeneTreeNode,http://purl.org/net/orth#GeneTreeNode,genex:isAbsentIn,http://purl.org/genex#isAbsentIn,genex:ExpressionCondition,http://purl.org/genex#ExpressionCondition,0,0,0.0,0.0,orth:GeneTreeNode -> genex:isAbsentIn -> genex:ExpressionCondition
shape_000122,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,efo:0000635,http://www.ebi.ac.uk/efo/EFO_0000635,0,0,0.0,0.0,orth:SequenceUnit -> genex:isExpressedIn -> efo:0000635
shape_000123,orth:SequenceUnit,http://purl.org/net/orth#SequenceUnit,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,genex:ExpressionCondition,http://purl.org/genex#ExpressionCondition,0,0,0.0,0.0,orth:SequenceUnit -> genex:isExpressedIn -> genex:ExpressionCondition
shape_000124,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,bfo:0000004,http://purl.obolibrary.org/obo/BFO_0000004,0,0,0.0,0.0,bfo:0000002 -> genex:isExpressedIn -> bfo:0000004
shape_000125,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,caro:0030000,http://purl.obolibrary.org/obo/CARO_0030000,0,0,0.0,0.0,bfo:0000002 -> genex:isExpressedIn -> caro:0030000
shape_000126,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,snap:MaterialEntity,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,0,0,0.0,0.0,bfo:0000002 -> genex:isExpressedIn -> snap:MaterialEntity
shape_000127,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,0,0,0.0,0.0,bfo:0000002 -> genex:isExpressedIn -> bfo:0000002
shape_000128,bfo:0000002,http://purl.obolibrary.org/obo/BFO_0000002,genex:isExpressedIn,http://purl.org/genex#isExpressedIn,caro:0000000,http://purl.obolibrary.org/obo/CARO_0000000,0,0,0.0,0.0,bfo:0000002 -> genex:isExpressedIn -> caro:0000000
