subject_class,subject_uri,property,property_uri,object_class,object_uri
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:preferredConcept,http://id.nlm.nih.gov/mesh/vocab#preferredConcept,mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Anatomy,http://id.nlm.nih.gov/mesh/vocab#SCR_Anatomy,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Population,http://id.nlm.nih.gov/mesh/vocab#SCR_Population,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:CheckTag,http://id.nlm.nih.gov/mesh/vocab#CheckTag,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:dateRevised,http://id.nlm.nih.gov/mesh/vocab#dateRevised,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,mesh.vocab:source,http://id.nlm.nih.gov/mesh/vocab#source,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:source,http://id.nlm.nih.gov/mesh/vocab#source,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:source,http://id.nlm.nih.gov/mesh/vocab#source,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:source,http://id.nlm.nih.gov/mesh/vocab#source,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:frequency,http://id.nlm.nih.gov/mesh/vocab#frequency,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Population,http://id.nlm.nih.gov/mesh/vocab#SCR_Population,mesh.vocab:frequency,http://id.nlm.nih.gov/mesh/vocab#frequency,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:frequency,http://id.nlm.nih.gov/mesh/vocab#frequency,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,mesh.vocab:frequency,http://id.nlm.nih.gov/mesh/vocab#frequency,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:frequency,http://id.nlm.nih.gov/mesh/vocab#frequency,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:nlmClassificationNumber,http://id.nlm.nih.gov/mesh/vocab#nlmClassificationNumber,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:nlmClassificationNumber,http://id.nlm.nih.gov/mesh/vocab#nlmClassificationNumber,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:historyNote,http://id.nlm.nih.gov/mesh/vocab#historyNote,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:CheckTag,http://id.nlm.nih.gov/mesh/vocab#CheckTag,mesh.vocab:historyNote,http://id.nlm.nih.gov/mesh/vocab#historyNote,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,mesh.vocab:historyNote,http://id.nlm.nih.gov/mesh/vocab#historyNote,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:historyNote,http://id.nlm.nih.gov/mesh/vocab#historyNote,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:historyNote,http://id.nlm.nih.gov/mesh/vocab#historyNote,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Anatomy,http://id.nlm.nih.gov/mesh/vocab#SCR_Anatomy,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Population,http://id.nlm.nih.gov/mesh/vocab#SCR_Population,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:CheckTag,http://id.nlm.nih.gov/mesh/vocab#CheckTag,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:broaderDescriptor,http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor,mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:broaderDescriptor,http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,mesh.vocab:broaderDescriptor,http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,mesh.vocab:broaderDescriptor,http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor,mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:broaderDescriptor,http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:SCR_Anatomy,http://id.nlm.nih.gov/mesh/vocab#SCR_Anatomy,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:SCR_Population,http://id.nlm.nih.gov/mesh/vocab#SCR_Population,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:CheckTag,http://id.nlm.nih.gov/mesh/vocab#CheckTag,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:preferredTerm,http://id.nlm.nih.gov/mesh/vocab#preferredTerm,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,mesh.vocab:term,http://id.nlm.nih.gov/mesh/vocab#term,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term
mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:treeNumber,http://id.nlm.nih.gov/mesh/vocab#treeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber
mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,mesh.vocab:treeNumber,http://id.nlm.nih.gov/mesh/vocab#treeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber
mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:treeNumber,http://id.nlm.nih.gov/mesh/vocab#treeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber
mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,mesh.vocab:treeNumber,http://id.nlm.nih.gov/mesh/vocab#treeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,rdfs:Resource,http://www.w3.org/2000/01/rdf-schema#Resource
mesh.vocab:SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,rdfs:Resource,http://www.w3.org/2000/01/rdf-schema#Resource
mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair
mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,rdfs:Resource,http://www.w3.org/2000/01/rdf-schema#Resource
mesh.vocab:SCR_Anatomy,http://id.nlm.nih.gov/mesh/vocab#SCR_Anatomy,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,rdfs:Resource,http://www.w3.org/2000/01/rdf-schema#Resource
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair
mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:indexerConsiderAlso,http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor
mesh.vocab:SCR_Anatomy,http://id.nlm.nih.gov/mesh/vocab#SCR_Anatomy,mesh.vocab:lastActiveYear,http://id.nlm.nih.gov/mesh/vocab#lastActiveYear,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,mesh.vocab:lastActiveYear,http://id.nlm.nih.gov/mesh/vocab#lastActiveYear,rdfs:Literal,http://www.w3.org/2000/01/rdf-schema#Literal
