subject_class,subject_uri,property,property_uri,object_class,object_uri
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
InfoBox,http://vocabularies.wikipathways.org/gpml#InfoBox,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
State,http://vocabularies.wikipathways.org/gpml#State,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
shape,http://vocabularies.wikipathways.org/gpml#shape,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty
Image,http://xmlns.com/foaf/0.1/Image,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Conversion,http://vocabularies.wikipathways.org/wp#Conversion,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Collection,http://www.w3.org/2004/02/skos/core#Collection,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Collection,http://www.w3.org/2004/02/skos/core#Collection,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Anchor,http://vocabularies.wikipathways.org/gpml#Anchor,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Interaction,http://vocabularies.wikipathways.org/gpml#Interaction,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Label,http://vocabularies.wikipathways.org/gpml#Label,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Protein,http://vocabularies.wikipathways.org/wp#Protein,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Comment,http://vocabularies.wikipathways.org/gpml#Comment,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
ComplexBinding,http://vocabularies.wikipathways.org/wp#ComplexBinding,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Axiom,http://www.w3.org/2002/07/owl#Axiom,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Binding,http://vocabularies.wikipathways.org/wp#Binding,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DataNode,http://vocabularies.wikipathways.org/gpml#DataNode,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Group,http://vocabularies.wikipathways.org/gpml#Group,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
Complex,http://vocabularies.wikipathways.org/wp#Complex,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Class,http://www.w3.org/2002/07/owl#Class
ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,domain,http://www.w3.org/2000/01/rdf-schema#domain,Class,http://www.w3.org/2002/07/owl#Class
ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,domain,http://www.w3.org/2000/01/rdf-schema#domain,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,domain,http://www.w3.org/2000/01/rdf-schema#domain,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Class,http://www.w3.org/2002/07/owl#Class,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
ConceptScheme,http://www.w3.org/2004/02/skos/core#ConceptScheme,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Interaction,http://vocabularies.wikipathways.org/wp#Interaction,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Protein,http://vocabularies.wikipathways.org/wp#Protein,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Ontology,http://www.w3.org/2002/07/owl#Ontology,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,Complex,http://vocabularies.wikipathways.org/wp#Complex
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,Rna,http://vocabularies.wikipathways.org/wp#Rna
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,Complex,http://vocabularies.wikipathways.org/wp#Complex
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,Rna,http://vocabularies.wikipathways.org/wp#Rna
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Rna,http://vocabularies.wikipathways.org/wp#Rna,identifier,http://purl.org/dc/elements/1.1/identifier,Rna,http://vocabularies.wikipathways.org/wp#Rna
Rna,http://vocabularies.wikipathways.org/wp#Rna,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
Rna,http://vocabularies.wikipathways.org/wp#Rna,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Rna,http://vocabularies.wikipathways.org/wp#Rna,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,Complex,http://vocabularies.wikipathways.org/wp#Complex
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,Rna,http://vocabularies.wikipathways.org/wp#Rna
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/elements/1.1/identifier,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/elements/1.1/identifier,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/elements/1.1/identifier,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Collection,http://www.w3.org/2004/02/skos/core#Collection,identifier,http://purl.org/dc/elements/1.1/identifier,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Collection,http://www.w3.org/2004/02/skos/core#Collection,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Collection,http://www.w3.org/2004/02/skos/core#Collection,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Collection,http://www.w3.org/2004/02/skos/core#Collection,identifier,http://purl.org/dc/elements/1.1/identifier,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,identifier,http://purl.org/dc/elements/1.1/identifier,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,identifier,http://purl.org/dc/elements/1.1/identifier,Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Complex,http://vocabularies.wikipathways.org/wp#Complex,identifier,http://purl.org/dc/elements/1.1/identifier,GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
Complex,http://vocabularies.wikipathways.org/wp#Complex,identifier,http://purl.org/dc/elements/1.1/identifier,Protein,http://vocabularies.wikipathways.org/wp#Protein
Complex,http://vocabularies.wikipathways.org/wp#Complex,identifier,http://purl.org/dc/elements/1.1/identifier,DataNode,http://vocabularies.wikipathways.org/wp#DataNode
Complex,http://vocabularies.wikipathways.org/wp#Complex,identifier,http://purl.org/dc/elements/1.1/identifier,Complex,http://vocabularies.wikipathways.org/wp#Complex
Person,http://xmlns.com/foaf/0.1/Person,identifier,http://purl.org/dc/elements/1.1/identifier,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Protein,http://vocabularies.wikipathways.org/wp#Protein,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Interaction,http://vocabularies.wikipathways.org/wp#Interaction,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Complex,http://vocabularies.wikipathways.org/wp#Complex,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Rna,http://vocabularies.wikipathways.org/wp#Rna,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Binding,http://vocabularies.wikipathways.org/wp#Binding,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Collection,http://www.w3.org/2004/02/skos/core#Collection,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Conversion,http://vocabularies.wikipathways.org/wp#Conversion,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Interaction,http://vocabularies.wikipathways.org/wp#Interaction,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
Interaction,http://vocabularies.wikipathways.org/wp#Interaction,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
Interaction,http://vocabularies.wikipathways.org/wp#Interaction,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Binding,http://vocabularies.wikipathways.org/wp#Binding,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Binding,http://vocabularies.wikipathways.org/wp#Binding,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
Binding,http://vocabularies.wikipathways.org/wp#Binding,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
Complex,http://vocabularies.wikipathways.org/wp#Complex,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Complex,http://vocabularies.wikipathways.org/wp#Complex,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
Complex,http://vocabularies.wikipathways.org/wp#Complex,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
ComplexBinding,http://vocabularies.wikipathways.org/wp#ComplexBinding,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
ComplexBinding,http://vocabularies.wikipathways.org/wp#ComplexBinding,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
ComplexBinding,http://vocabularies.wikipathways.org/wp#ComplexBinding,bibliographicCitation,http://purl.org/dc/terms/bibliographicCitation,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
Collection,http://www.w3.org/2004/02/skos/core#Collection,description,http://purl.org/dc/terms/description,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,description,http://purl.org/dc/terms/description,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Protein,http://vocabularies.wikipathways.org/wp#Protein,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
DataNode,http://vocabularies.wikipathways.org/wp#DataNode,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Conversion,http://vocabularies.wikipathways.org/wp#Conversion,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Rna,http://vocabularies.wikipathways.org/wp#Rna,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Complex,http://vocabularies.wikipathways.org/wp#Complex,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Collection,http://www.w3.org/2004/02/skos/core#Collection,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Interaction,http://vocabularies.wikipathways.org/wp#Interaction,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Pathway,http://vocabularies.wikipathways.org/wp#Pathway,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Binding,http://vocabularies.wikipathways.org/wp#Binding,identifier,http://purl.org/dc/terms/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
Binding,http://vocabularies.wikipathways.org/wp#Binding,isPartOf,http://purl.org/dc/terms/isPartOf,Pathway,http://vocabularies.wikipathways.org/wp#Pathway
Binding,http://vocabularies.wikipathways.org/wp#Binding,isPartOf,http://purl.org/dc/terms/isPartOf,Collection,http://www.w3.org/2004/02/skos/core#Collection
