subject_class,subject_uri,property,property_uri,object_class,object_uri
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000
131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,dc:identifier,http://purl.org/dc/elements/1.1/identifier,131567,http://purl.bioontology.org/ontology/NCBITAXON/131567
OrganContext,http://aopkb.org/aop_ontology#OrganContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
OrganContext,http://aopkb.org/aop_ontology#OrganContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
OrganContext,http://aopkb.org/aop_ontology#OrganContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,OrganContext,http://aopkb.org/aop_ontology#OrganContext
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,dc:identifier,http://purl.org/dc/elements/1.1/identifier,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
go:0008150,http://purl.obolibrary.org/obo/GO_0008150,dc:identifier,http://purl.org/dc/elements/1.1/identifier,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
go:0008150,http://purl.obolibrary.org/obo/GO_0008150,dc:identifier,http://purl.org/dc/elements/1.1/identifier,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,dc:identifier,http://purl.org/dc/elements/1.1/identifier,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,OrganContext,http://aopkb.org/aop_ontology#OrganContext
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,OrganContext,http://aopkb.org/aop_ontology#OrganContext
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,edam.data:1025,http://edamontology.org/data_1025,edam.data:2298,http://edamontology.org/data_2298
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,edam.data:1025,http://edamontology.org/data_1025,edam.data:1025,http://edamontology.org/data_1025
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,edam.data:1025,http://edamontology.org/data_1025,edam.data:2298,http://edamontology.org/data_2298
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,edam.data:1025,http://edamontology.org/data_1025,edam.data:1025,http://edamontology.org/data_1025
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_key_event,http://aopkb.org/aop_ontology#has_key_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,go:0008150,http://purl.obolibrary.org/obo/GO_0008150,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,go:0008150,http://purl.obolibrary.org/obo/GO_0008150,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,foaf:page,http://xmlns.com/foaf/0.1/page,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,foaf:page,http://xmlns.com/foaf/0.1/page,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,foaf:page,http://xmlns.com/foaf/0.1/page,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,foaf:page,http://xmlns.com/foaf/0.1/page,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_molecular_initiating_event,http://aopkb.org/aop_ontology#has_molecular_initiating_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,131567,http://purl.bioontology.org/ontology/NCBITAXON/131567
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasProcess,http://aopkb.org/aop_ontology#hasProcess,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasProcess,http://aopkb.org/aop_ontology#hasProcess,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,hasBiologicalEvent,http://aopkb.org/aop_ontology#hasBiologicalEvent,BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_key_event_relationship,http://aopkb.org/aop_ontology#has_key_event_relationship,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,OrganContext,http://aopkb.org/aop_ontology#OrganContext,OrganContext,http://aopkb.org/aop_ontology#OrganContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,OrganContext,http://aopkb.org/aop_ontology#OrganContext,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,OrganContext,http://aopkb.org/aop_ontology#OrganContext,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_adverse_outcome,http://aopkb.org/aop_ontology#has_adverse_outcome,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,has_upstream_key_event,http://aopkb.org/aop_ontology#has_upstream_key_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,has_downstream_key_event,http://aopkb.org/aop_ontology#has_downstream_key_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
