subject_class,subject_uri,property,property_uri,object_class,object_uri
array-of-QuadMapFormat,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,rdf:_4,http://www.w3.org/1999/02/22-rdf-syntax-ns#_4,QuadMapFormat,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat
array-of-QuadMapFormat,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,rdf:_5,http://www.w3.org/1999/02/22-rdf-syntax-ns#_5,QuadMapFormat,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat
QuadMapValue,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,qmvATables,http://www.openlinksw.com/schemas/virtrdf#qmvATables,array-of-QuadMapATable,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable
QuadMapValue,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,qmvColumns,http://www.openlinksw.com/schemas/virtrdf#qmvColumns,array-of-QuadMapColumn,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn
QuadMapValue,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,qmvFormat,http://www.openlinksw.com/schemas/virtrdf#qmvFormat,QuadMapFormat,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat
QuadMapValue,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,qmvFText,http://www.openlinksw.com/schemas/virtrdf#qmvFText,QuadMapFText,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText
QuadMapValue,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,qmvGeo,http://www.openlinksw.com/schemas/virtrdf#qmvGeo,QuadMapFText,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText
QuadMapFText,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,qmvftConds,http://www.openlinksw.com/schemas/virtrdf#qmvftConds,array-of-string,http://www.openlinksw.com/schemas/virtrdf#array-of-string
edam.data:1025,http://edamontology.org/data_1025,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1027,http://edamontology.org/data_1027
edam.data:1025,http://edamontology.org/data_1025,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:2291,http://edamontology.org/data_2291
edam.data:1025,http://edamontology.org/data_1025,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1025,http://edamontology.org/data_1025
edam.data:1025,http://edamontology.org/data_1025,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1033,http://edamontology.org/data_1033
edam.data:2298,http://edamontology.org/data_2298,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1027,http://edamontology.org/data_1027
edam.data:2298,http://edamontology.org/data_2298,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:2291,http://edamontology.org/data_2291
edam.data:2298,http://edamontology.org/data_2298,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1025,http://edamontology.org/data_1025
edam.data:2298,http://edamontology.org/data_2298,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1033,http://edamontology.org/data_1033
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1027,http://edamontology.org/data_1027
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:2291,http://edamontology.org/data_2291
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:2298,http://edamontology.org/data_2298
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,edam.data:1025,http://edamontology.org/data_1025
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000564,http://semanticscience.org/resource/CHEMINF_000564
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000567,http://semanticscience.org/resource/CHEMINF_000567
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000406,http://semanticscience.org/resource/CHEMINF_000406
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000412,http://semanticscience.org/resource/CHEMINF_000412
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000408,http://semanticscience.org/resource/CHEMINF_000408
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000409,http://semanticscience.org/resource/CHEMINF_000409
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000405,http://semanticscience.org/resource/CHEMINF_000405
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000407,http://semanticscience.org/resource/CHEMINF_000407
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000140,http://semanticscience.org/resource/CHEMINF_000140
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000564,http://semanticscience.org/resource/CHEMINF_000564
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000567,http://semanticscience.org/resource/CHEMINF_000567
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000406,http://semanticscience.org/resource/CHEMINF_000406
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000405,http://semanticscience.org/resource/CHEMINF_000405
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000407,http://semanticscience.org/resource/CHEMINF_000407
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000140,http://semanticscience.org/resource/CHEMINF_000140
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000412,http://semanticscience.org/resource/CHEMINF_000412
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000408,http://semanticscience.org/resource/CHEMINF_000408
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,skos:exactMatch,http://www.w3.org/2004/02/skos/core#exactMatch,cheminf:000409,http://semanticscience.org/resource/CHEMINF_000409
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,dc:identifier,http://purl.org/dc/elements/1.1/identifier,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,dc:identifier,http://purl.org/dc/elements/1.1/identifier,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
go:0008150,http://purl.obolibrary.org/obo/GO_0008150,dc:identifier,http://purl.org/dc/elements/1.1/identifier,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
go:0008150,http://purl.obolibrary.org/obo/GO_0008150,dc:identifier,http://purl.org/dc/elements/1.1/identifier,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,dc:identifier,http://purl.org/dc/elements/1.1/identifier,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,dc:identifier,http://purl.org/dc/elements/1.1/identifier,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,dc:identifier,http://purl.org/dc/elements/1.1/identifier,OrganContext,http://aopkb.org/aop_ontology#OrganContext
pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,dc:identifier,http://purl.org/dc/elements/1.1/identifier,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,OrganContext,http://aopkb.org/aop_ontology#OrganContext
CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
OrganContext,http://aopkb.org/aop_ontology#OrganContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
OrganContext,http://aopkb.org/aop_ontology#OrganContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,OrganContext,http://aopkb.org/aop_ontology#OrganContext
OrganContext,http://aopkb.org/aop_ontology#OrganContext,dc:identifier,http://purl.org/dc/elements/1.1/identifier,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,dc:identifier,http://purl.org/dc/elements/1.1/identifier,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,dc:identifier,http://purl.org/dc/elements/1.1/identifier,131567,http://purl.bioontology.org/ontology/NCBITAXON/131567
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,dc:identifier,http://purl.org/dc/elements/1.1/identifier,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,dc:identifier,http://purl.org/dc/elements/1.1/identifier,cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,edam.data:1025,http://edamontology.org/data_1025,edam.data:2298,http://edamontology.org/data_2298
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,edam.data:1025,http://edamontology.org/data_1025,edam.data:1025,http://edamontology.org/data_1025
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,edam.data:1025,http://edamontology.org/data_1025,edam.data:2298,http://edamontology.org/data_2298
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,edam.data:1025,http://edamontology.org/data_1025,edam.data:1025,http://edamontology.org/data_1025
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasProcess,http://aopkb.org/aop_ontology#hasProcess,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasProcess,http://aopkb.org/aop_ontology#hasProcess,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,OrganContext,http://aopkb.org/aop_ontology#OrganContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,hasBiologicalEvent,http://aopkb.org/aop_ontology#hasBiologicalEvent,BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,foaf:page,http://xmlns.com/foaf/0.1/page,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,foaf:page,http://xmlns.com/foaf/0.1/page,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,foaf:page,http://xmlns.com/foaf/0.1/page,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,foaf:page,http://xmlns.com/foaf/0.1/page,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,go:0008150,http://purl.obolibrary.org/obo/GO_0008150,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,go:0008150,http://purl.obolibrary.org/obo/GO_0008150,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,has_upstream_key_event,http://aopkb.org/aop_ontology#has_upstream_key_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,has_downstream_key_event,http://aopkb.org/aop_ontology#has_downstream_key_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_adverse_outcome,http://aopkb.org/aop_ontology#has_adverse_outcome,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_key_event,http://aopkb.org/aop_ontology#has_key_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_key_event_relationship,http://aopkb.org/aop_ontology#has_key_event_relationship,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,go:0008150,http://purl.obolibrary.org/obo/GO_0008150
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241,OrganContext,http://aopkb.org/aop_ontology#OrganContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,OrganContext,http://aopkb.org/aop_ontology#OrganContext,OrganContext,http://aopkb.org/aop_ontology#OrganContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,OrganContext,http://aopkb.org/aop_ontology#OrganContext,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,OrganContext,http://aopkb.org/aop_ontology#OrganContext,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,OrganContext,http://aopkb.org/aop_ontology#OrganContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,pato:0001241,http://purl.obolibrary.org/obo/PATO_0001241
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,has_molecular_initiating_event,http://aopkb.org/aop_ontology#has_molecular_initiating_event,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,131567,http://purl.bioontology.org/ontology/NCBITAXON/131567
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,cheminf:000446,http://semanticscience.org/resource/CHEMINF_000446
ncit:C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,cheminf:000000,http://semanticscience.org/resource/CHEMINF_000000
Service,http://www.w3.org/ns/sparql-service-description#Service,endpoint,http://www.w3.org/ns/sparql-service-description#endpoint,Service,http://www.w3.org/ns/sparql-service-description#Service
